NetC;;;Brindisi;;;;
Stat;;;Via Cappuccini;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
15/07/2020 13:00;1,51;16,31;27,51;0,27;;;
15/07/2020 14:00;1,57;13,03;20,32;0,24;18,33;;
15/07/2020 15:00;1,33;14,57;20,24;0,27;;;
15/07/2020 16:00;1,45;17,11;24,58;0,26;14,91;;
15/07/2020 17:00;1,26;19,45;27,14;0,30;;;
15/07/2020 18:00;1,11;32,68;44,35;0,35;15,40;;
15/07/2020 19:00;1,32;25,77;36,08;0,36;;;
15/07/2020 20:00;1,39;28,85;39,54;0,41;27,13;;
15/07/2020 21:00;1,49;18,75;23,54;0,36;;;
15/07/2020 22:00;1,18;19,07;22,62;0,35;32,27;;
15/07/2020 23:00;1,09;14,88;16,92;0,34;;;
16/07/2020 00:00;1,22;11,95;14,23;0,30;32,75;;
16/07/2020 01:00;1,43;12,61;14,84;0,30;;;
16/07/2020 02:00;1,43;;;0,31;22,49;;
16/07/2020 03:00;1,44;11,89;12,58;;;;
16/07/2020 04:00;;12,53;13,70;0,28;28,60;;
16/07/2020 05:00;1,49;23,00;28,73;0,31;;;
16/07/2020 06:00;1,45;29,91;41,63;0,33;20,53;;
16/07/2020 07:00;1,44;26,31;36,98;0,33;;;
16/07/2020 08:00;1,47;11,98;17,34;0,27;11,73;;
16/07/2020 09:00;1,22;14,43;19,73;0,26;;;
16/07/2020 10:00;1,33;9,45;13,24;0,27;7,58;;
16/07/2020 11:00;1,21;7,39;10,50;0,25;;;
16/07/2020 12:00;1,32;6,65;8,64;0,25;5,62;;
16/07/2020 13:00;1,44;5,43;7,89;0,25;;;
16/07/2020 14:00;1,39;5,05;6,68;0,25;6,11;;
16/07/2020 15:00;1,53;7,28;9,78;0,25;;;
16/07/2020 16:00;1,32;7,60;9,94;0,25;6,36;;
16/07/2020 17:00;1,37;7,91;10,99;0,25;;;
16/07/2020 18:00;1,39;6,41;9,17;0,26;4,40;;
16/07/2020 19:00;1,45;9,80;11,99;0,27;;;
16/07/2020 20:00;1,31;13,59;17,15;0,31;9,04;;
16/07/2020 21:00;1,22;18,13;21,08;0,32;;;
16/07/2020 22:00;1,22;11,09;13,02;0,29;17,60;;
16/07/2020 23:00;1,22;11,01;12,64;0,29;;;
17/07/2020 00:00;1,32;20,96;26,94;0,32;22,00;;
17/07/2020 01:00;1,28;24,94;29,80;0,35;;;
17/07/2020 02:00;1,29;16,52;19,80;0,35;17,11;;
17/07/2020 03:00;1,72;19,89;25,31;0,31;;;
17/07/2020 04:00;1,38;22,02;27,71;0,35;14,42;;
17/07/2020 05:00;1,45;35,80;45,41;0,37;;;
17/07/2020 06:00;1,62;50,92;95,50;0,44;27,38;;
17/07/2020 07:00;1,73;43,78;78,88;0,45;;;
17/07/2020 08:00;1,56;34,16;52,96;0,44;20,04;;
17/07/2020 09:00;1,60;25,60;43,85;0,33;;;
17/07/2020 10:00;1,25;14,12;21,37;0,28;12,22;;
17/07/2020 11:00;1,53;10,46;14,82;0,25;;;
17/07/2020 12:00;1,33;10,54;14,73;0,26;8,31;;
17/07/2020 13:00;1,54;10,58;15,61;0,27;;;
17/07/2020 14:00;1,36;9,54;11,98;0,26;10,76;;
17/07/2020 15:00;1,23;7,69;10,07;0,25;;;
17/07/2020 16:00;1,30;11,66;14,41;0,26;7,09;;
17/07/2020 17:00;1,32;8,32;11,34;0,26;;;
17/07/2020 18:00;1,24;12,04;15,25;0,28;6,84;;
17/07/2020 19:00;1,36;14,24;18,60;0,30;;;
17/07/2020 20:00;1,37;11,14;14,28;0,29;11,49;;
17/07/2020 21:00;1,27;9,03;10,71;0,29;;;
17/07/2020 22:00;1,38;6,02;6,77;0,26;12,96;;
17/07/2020 23:00;1,11;6,56;7,86;0,26;;;
18/07/2020 00:00;1,21;4,96;5,50;0,27;16,62;;
18/07/2020 01:00;1,27;4,32;4,74;0,27;;;
18/07/2020 02:00;1,24;;;0,28;12,96;;
18/07/2020 03:00;1,38;8,23;8,70;;;;
18/07/2020 04:00;;6,56;7,24;0,28;16,13;;
18/07/2020 05:00;1,34;10,14;11,65;0,29;;;
18/07/2020 06:00;1,35;13,81;16,59;0,31;22,49;;
18/07/2020 07:00;1,42;13,65;17,97;0,30;;;
18/07/2020 08:00;1,24;11,48;16,29;0,28;15,89;;
18/07/2020 09:00;1,29;9,82;14,83;0,28;;;
18/07/2020 10:00;1,28;9,97;15,09;0,27;8,80;;
18/07/2020 11:00;1,36;7,22;11,51;0,26;;;
18/07/2020 12:00;1,35;7,26;10,19;0,25;6,60;;
18/07/2020 13:00;1,37;6,99;9,53;0,25;;;
18/07/2020 14:00;1,21;5,18;6,68;0,24;4,89;;
18/07/2020 15:00;1,31;5,33;6,95;0,23;;;
18/07/2020 16:00;1,23;5,17;6,68;0,23;4,40;;
18/07/2020 17:00;1,23;6,20;8,19;0,22;;;
18/07/2020 18:00;1,31;7,38;10,16;0,24;5,13;;
18/07/2020 19:00;1,26;6,49;8,04;0,24;;;
18/07/2020 20:00;1,21;10,16;13,22;0,26;6,36;;
18/07/2020 21:00;1,29;7,50;9,83;0,26;;;
18/07/2020 22:00;1,18;9,43;13,28;0,25;12,71;;
18/07/2020 23:00;;;;;;;
19/07/2020 00:00;1,29;6,34;7,28;0,24;8,07;;
19/07/2020 01:00;1,22;7,55;8,50;0,24;;;
19/07/2020 02:00;1,23;5,44;6,03;0,24;13,20;;
19/07/2020 03:00;1,15;6,45;6,79;0,25;;;
19/07/2020 04:00;1,35;8,00;9,50;0,26;9,53;;
19/07/2020 05:00;1,34;12,73;15,74;0,27;;;
19/07/2020 06:00;1,64;15,95;19,81;0,27;7,09;;
19/07/2020 07:00;1,36;13,65;17,57;0,29;;;
19/07/2020 08:00;1,36;9,37;12,12;0,27;7,82;;
19/07/2020 09:00;1,30;9,82;15,38;0,29;;;
19/07/2020 10:00;1,31;9,36;13,69;0,28;9,53;;
19/07/2020 11:00;1,39;7,50;10,83;0,26;;;
19/07/2020 12:00;1,33;5,63;7,95;0,24;12,47;;
19/07/2020 13:00;1,38;4,49;5,55;0,24;;;
19/07/2020 14:00;1,34;4,02;4,78;0,24;8,07;;
19/07/2020 15:00;1,53;4,52;6,01;0,23;;;
19/07/2020 16:00;1,42;5,12;6,42;0,24;5,62;;
19/07/2020 17:00;1,35;6,11;7,89;0,25;;;
19/07/2020 18:00;1,22;6,71;8,58;0,25;6,84;;
19/07/2020 19:00;1,27;8,21;10,31;0,26;;;
19/07/2020 20:00;1,43;10,91;13,01;0,28;4,64;;
19/07/2020 21:00;1,52;9,20;11,46;0,28;;;
19/07/2020 22:00;1,24;7,00;8,67;0,27;7,58;;
19/07/2020 23:00;1,29;7,65;9,37;0,27;;;
20/07/2020 00:00;1,24;8,89;10,16;0,28;16,87;;
20/07/2020 01:00;1,55;16,44;19,79;0,29;;;
20/07/2020 02:00;1,34;;;0,27;10,51;;
20/07/2020 03:00;1,41;10,77;11,65;;;;
20/07/2020 04:00;;14,33;16,37;0,29;11,49;;
20/07/2020 05:00;1,47;24,22;30,84;0,31;;;
20/07/2020 06:00;1,57;32,25;43,76;0,31;9,04;;
20/07/2020 07:00;1,47;21,17;30,00;0,32;;;
20/07/2020 08:00;1,51;11,73;17,62;0,29;17,60;;
20/07/2020 09:00;1,39;11,19;15,86;0,30;;;
20/07/2020 10:00;1,51;11,56;15,34;0,30;10,76;;
20/07/2020 11:00;1,31;6,52;9,60;0,27;;;
20/07/2020 12:00;1,23;7,30;12,51;0,27;6,84;;
20/07/2020 13:00;1,38;6,54;8,93;0,24;;;
20/07/2020 14:00;1,37;6,04;8,27;0,25;4,89;;
20/07/2020 15:00;1,23;4,27;5,24;0,26;;;
20/07/2020 16:00;1,28;5,51;7,38;0,26;5,87;;
20/07/2020 17:00;1,29;7,81;10,66;0,25;;;
20/07/2020 18:00;1,31;7,88;10,77;0,26;4,89;;
20/07/2020 19:00;1,37;11,50;15,33;0,28;;;
20/07/2020 20:00;1,35;21,65;25,06;0,33;8,07;;
20/07/2020 21:00;1,24;20,72;23,33;0,33;;;
20/07/2020 22:00;1,49;22,80;25,61;0,34;8,56;;
20/07/2020 23:00;1,64;33,30;37,69;0,36;;;
21/07/2020 00:00;1,59;28,20;31,91;0,35;7,58;;
21/07/2020 01:00;1,46;17,85;20,31;0,31;;;
21/07/2020 02:00;1,42;15,55;16,77;0,30;21,27;;
21/07/2020 03:00;1,32;13,17;14,20;0,28;;;
21/07/2020 04:00;1,41;16,81;18,10;0,29;14,67;;
21/07/2020 05:00;1,44;17,44;23,15;0,30;;;
21/07/2020 06:00;1,32;18,64;22,48;0,32;9,53;;
21/07/2020 07:00;1,72;36,42;73,61;0,34;;;
21/07/2020 08:00;1,33;13,80;23,50;0,32;14,67;;
21/07/2020 09:00;1,35;11,91;17,06;0,31;;;
21/07/2020 10:00;1,44;8,68;11,72;0,31;9,04;;
21/07/2020 11:00;1,31;9,06;13,10;0,31;;;
21/07/2020 12:00;1,60;36,93;47,87;1,00;6,60;;
21/07/2020 13:00;1,55;36,44;46,27;1,07;;;
21/07/2020 14:00;1,57;12,01;15,30;0,42;23,71;;
21/07/2020 15:00;1,56;8,47;11,10;0,32;;;
21/07/2020 16:00;1,36;7,61;10,32;0,29;51,58;;
21/07/2020 17:00;1,35;8,85;11,52;0,29;;;
21/07/2020 18:00;1,63;11,77;15,36;0,31;27,38;;
21/07/2020 19:00;1,45;16,55;21,40;0,34;;;
21/07/2020 20:00;1,46;20,64;24,04;0,35;23,96;;
21/07/2020 21:00;1,51;18,80;21,11;0,35;;;
21/07/2020 22:00;1,56;13,43;14,66;0,33;26,64;;
21/07/2020 23:00;1,37;14,99;16,51;0,32;;;
22/07/2020 00:00;1,57;16,35;19,34;0,32;29,82;;
22/07/2020 01:00;1,52;13,87;15,03;0,32;;;
22/07/2020 02:00;1,37;;;0,29;16,62;;
22/07/2020 03:00;1,30;11,90;12,53;;;;
22/07/2020 04:00;;11,27;12,09;0,29;9,04;;
22/07/2020 05:00;1,73;17,43;20,14;0,31;;;
22/07/2020 06:00;1,37;17,07;20,45;0,33;5,38;;
22/07/2020 07:00;1,51;15,32;21,54;0,36;;;
22/07/2020 08:00;1,46;14,39;18,94;0,35;8,56;;
22/07/2020 09:00;1,58;15,37;21,24;0,37;;;
22/07/2020 10:00;1,43;10,59;14,25;0,36;5,87;;
22/07/2020 11:00;1,49;10,58;13,98;0,33;;;
22/07/2020 12:00;1,44;11,23;16,11;0,33;4,89;;
22/07/2020 13:00;1,38;7,96;10,85;0,31;;;
22/07/2020 14:00;1,37;5,91;8,26;0,29;15,40;;
22/07/2020 15:00;1,46;7,24;9,21;0,30;;;
22/07/2020 16:00;1,30;8,16;10,64;0,29;9,53;;
22/07/2020 17:00;1,37;11,23;15,47;0,30;;;
22/07/2020 18:00;1,37;12,85;16,42;0,33;13,20;;
22/07/2020 19:00;1,50;14,14;17,37;0,33;;;
22/07/2020 20:00;1,36;17,68;20,80;0,36;7,82;;
22/07/2020 21:00;1,46;15,97;18,11;0,38;;;
22/07/2020 22:00;1,47;15,36;17,21;0,37;28,35;;
22/07/2020 23:00;1,27;12,54;13,85;0,34;;;
23/07/2020 00:00;1,52;16,37;17,91;0,35;15,40;;
23/07/2020 01:00;1,42;18,36;20,54;0,37;;;
23/07/2020 02:00;1,36;14,93;17,42;0,35;14,91;;
23/07/2020 03:00;1,52;13,63;14,27;0,35;;;
23/07/2020 04:00;1,45;19,48;20,89;0,35;15,16;;
23/07/2020 05:00;1,62;51,26;58,88;0,41;;;
23/07/2020 06:00;1,47;43,04;50,11;0,39;13,20;;
23/07/2020 07:00;1,56;25,36;31,29;0,39;;;
23/07/2020 08:00;1,42;22,41;27,79;0,38;18,82;;
23/07/2020 09:00;1,40;15,76;19,79;0,35;;;
23/07/2020 10:00;1,34;11,59;14,45;0,35;11,24;;
23/07/2020 11:00;1,49;11,49;14,85;0,35;;;
23/07/2020 12:00;1,40;8,45;10,34;0,34;15,16;;
23/07/2020 13:00;1,42;8,82;11,70;0,32;;;
23/07/2020 14:00;1,28;;;;11,98;;
23/07/2020 15:00;1,33;;;0,29;;;
23/07/2020 16:00;1,31;;;0,31;11,24;;
23/07/2020 17:00;1,47;;;0,35;;;
23/07/2020 18:00;1,28;;;0,38;11,73;;
23/07/2020 19:00;1,40;;;0,43;;;
23/07/2020 20:00;1,51;;;0,45;22,24;;
23/07/2020 21:00;1,38;;;0,45;;;
23/07/2020 22:00;1,42;;;0,42;36,18;;
23/07/2020 23:00;1,27;;;0,42;;;
24/07/2020 00:00;1,35;;;0,41;25,18;;
24/07/2020 01:00;1,49;;;0,41;;;
24/07/2020 02:00;1,38;;;0,39;31,53;;
24/07/2020 03:00;1,50;;;;;;
24/07/2020 04:00;;;;0,39;20,04;;
24/07/2020 05:00;1,40;;;0,40;;;
24/07/2020 06:00;1,60;36,08;36,64;0,42;18,58;;
24/07/2020 07:00;1,49;24,44;33,61;0,43;;;
24/07/2020 08:00;1,50;11,64;13,51;0,39;23,47;;
24/07/2020 09:00;1,46;10,11;10,74;0,39;;;
24/07/2020 10:00;1,32;9,43;10,59;0,39;13,69;;
24/07/2020 11:00;1,34;10,16;10,64;0,37;;;
24/07/2020 12:00;1,46;12,76;12,83;0,37;13,20;;
24/07/2020 13:00;1,56;14,90;15,53;0,36;;;
24/07/2020 14:00;1,33;26,25;30,63;0,36;11,00;;
24/07/2020 15:00;1,37;23,71;27,03;0,36;;;
24/07/2020 16:00;1,52;34,83;40,78;0,35;9,53;;
24/07/2020 17:00;1,35;37,52;46,35;0,40;;;
24/07/2020 18:00;1,48;26,68;32,15;0,42;8,80;;
24/07/2020 19:00;1,33;34,94;40,15;0,47;;;
24/07/2020 20:00;1,48;44,62;50,80;0,52;20,78;;
24/07/2020 21:00;1,40;29,18;29,22;0,45;;;
24/07/2020 22:00;1,50;24,34;24,81;0,46;24,20;;
24/07/2020 23:00;1,46;;;0,48;;;
25/07/2020 00:00;1,20;;;0,42;28,84;;
25/07/2020 01:00;1,36;;;0,38;;;
25/07/2020 02:00;1,35;;;0,39;29,33;;
25/07/2020 03:00;1,41;;;0,39;;;
25/07/2020 04:00;1,33;;;0,39;53,04;;
25/07/2020 05:00;1,40;;;0,41;;;
25/07/2020 06:00;1,46;;;0,43;53,29;;
25/07/2020 07:00;1,42;;;0,40;;;
25/07/2020 08:00;1,33;;;0,40;48,40;;
25/07/2020 09:00;1,31;;;0,40;;;
25/07/2020 10:00;1,49;;;0,39;26,40;;
25/07/2020 11:00;1,33;;;0,37;;;
25/07/2020 12:00;1,36;;;0,37;24,93;;
25/07/2020 13:00;1,37;;;0,36;;;
25/07/2020 14:00;1,32;;;0,35;19,56;;
25/07/2020 15:00;1,37;;;0,35;;;
25/07/2020 16:00;1,32;;;0,37;18,33;;
25/07/2020 17:00;1,26;;;0,37;;;
25/07/2020 18:00;1,38;;;0,36;30,55;;
25/07/2020 19:00;1,23;;;0,37;;;
25/07/2020 20:00;1,18;;;0,34;23,22;;
25/07/2020 21:00;1,26;;;0,34;;;
25/07/2020 22:00;1,29;;;0,34;17,36;;
25/07/2020 23:00;1,26;;;0,33;;;
26/07/2020 00:00;1,32;;;0,33;21,02;;
26/07/2020 01:00;1,33;;;0,33;;;
26/07/2020 02:00;1,47;;;0,34;12,22;;
26/07/2020 03:00;1,52;;;;;;
26/07/2020 04:00;;;;0,35;13,69;;
26/07/2020 05:00;1,39;;;0,35;;;
26/07/2020 06:00;1,18;;;0,36;19,07;;
26/07/2020 07:00;1,42;;;0,36;;;
26/07/2020 08:00;1,42;;;0,35;11,00;;
26/07/2020 09:00;1,33;;;0,37;;;
26/07/2020 10:00;1,25;;;0,39;6,36;;
26/07/2020 11:00;1,33;;;0,38;;;
26/07/2020 12:00;1,50;;;0,39;15,16;;
26/07/2020 13:00;1,19;;;0,38;;;
26/07/2020 14:00;1,41;;;0,37;14,67;;
26/07/2020 15:00;1,37;;;0,36;;;
26/07/2020 16:00;1,42;;;0,35;10,51;;
26/07/2020 17:00;1,28;;;0,35;;;
26/07/2020 18:00;1,44;;;0,37;9,04;;
26/07/2020 19:00;1,52;;;0,37;;;
26/07/2020 20:00;1,41;;;0,38;17,11;;
26/07/2020 21:00;1,33;;;0,38;;;
26/07/2020 22:00;1,48;;;0,38;10,27;;
26/07/2020 23:00;1,49;;;0,37;;;
27/07/2020 00:00;1,32;;;0,39;21,27;;
27/07/2020 01:00;1,34;;;0,39;;;
27/07/2020 02:00;1,37;;;0,39;17,84;;
27/07/2020 03:00;1,29;;;0,37;;;
27/07/2020 04:00;1,40;;;0,39;14,18;;
27/07/2020 05:00;1,54;;;0,38;;;
27/07/2020 06:00;1,51;;;0,41;9,04;;
27/07/2020 07:00;1,46;;;0,39;;;
27/07/2020 08:00;1,45;;;0,39;18,33;;
27/07/2020 09:00;1,25;;;0,40;;;
27/07/2020 10:00;1,42;;;0,39;11,24;;
27/07/2020 11:00;1,51;;;0,39;;;
27/07/2020 12:00;1,32;;;0,39;11,49;;
27/07/2020 13:00;1,42;;;0,38;;;
27/07/2020 14:00;1,40;;;0,36;10,27;;
27/07/2020 15:00;1,34;7,61;9,94;0,35;;;
27/07/2020 16:00;1,24;9,15;12,60;0,36;10,76;;
27/07/2020 17:00;1,46;10,56;14,97;0,37;;;
27/07/2020 18:00;1,34;10,81;15,12;0,38;13,44;;
27/07/2020 19:00;1,42;11,65;15,78;0,39;;;
27/07/2020 20:00;1,54;12,09;15,58;0,39;18,33;;
27/07/2020 21:00;1,46;9,97;12,52;0,38;;;
27/07/2020 22:00;1,55;7,21;8,83;0,36;21,02;;
27/07/2020 23:00;1,30;10,20;11,85;0,37;;;
28/07/2020 00:00;1,40;10,39;12,05;0,36;13,93;;
28/07/2020 01:00;1,37;7,22;8,50;0,34;;;
28/07/2020 02:00;1,36;;;0,33;10,51;;
28/07/2020 03:00;1,32;6,52;7,33;;;;
28/07/2020 04:00;;6,69;7,76;0,34;6,84;;
28/07/2020 05:00;1,56;10,48;12,41;0,35;;;
28/07/2020 06:00;1,50;13,74;17,34;0,37;11,98;;
28/07/2020 07:00;1,31;14,81;19,61;0,39;;;
28/07/2020 08:00;1,32;15,50;23,39;0,40;20,04;;
28/07/2020 09:00;1,38;10,75;15,65;0,40;;;
28/07/2020 10:00;1,50;10,50;15,18;0,40;13,20;;
28/07/2020 11:00;1,37;7,48;10,93;0,37;;;
28/07/2020 12:00;1,43;6,35;9,97;0,37;19,07;;
28/07/2020 13:00;1,31;4,29;6,19;0,36;;;
28/07/2020 14:00;1,17;3,82;6,86;0,34;11,49;;
28/07/2020 15:00;1,23;3,83;6,41;0,33;;;
28/07/2020 16:00;1,29;4,62;6,82;0,33;7,82;;
28/07/2020 17:00;1,36;7,80;11,37;0,33;;;
28/07/2020 18:00;1,42;13,13;17,29;0,37;12,71;;
28/07/2020 19:00;1,40;10,35;13,51;0,37;;;
28/07/2020 20:00;1,44;11,10;14,80;0,42;13,20;;
28/07/2020 21:00;1,31;19,11;22,57;0,45;;;
28/07/2020 22:00;1,43;23,92;27,72;0,47;25,91;;
28/07/2020 23:00;1,35;21,57;25,03;0,40;;;
29/07/2020 00:00;1,49;21,56;24,26;0,38;23,22;;
29/07/2020 01:00;1,42;21,56;23,82;0,39;;;
29/07/2020 02:00;1,48;14,25;16,04;0,39;13,44;;
29/07/2020 03:00;1,53;17,13;19,41;0,38;;;
29/07/2020 04:00;1,63;17,95;22,35;0,39;8,56;;
29/07/2020 05:00;1,45;40,75;50,95;0,42;;;
29/07/2020 06:00;1,71;59,42;99,68;0,53;10,27;;
29/07/2020 07:00;1,89;47,35;82,24;0,52;;;
29/07/2020 08:00;1,42;16,60;25,72;0,40;13,20;;
29/07/2020 09:00;1,54;7,88;14,79;0,37;;;
29/07/2020 10:00;1,41;10,63;14,71;0,35;16,62;;
29/07/2020 11:00;1,57;5,37;21,57;0,42;;;
29/07/2020 12:00;1,32;6,25;17,72;0,44;12,71;;
29/07/2020 13:00;1,31;6,91;15,91;0,43;;;
29/07/2020 14:00;1,31;5,11;13,12;0,42;4,40;;
29/07/2020 15:00;1,14;5,18;11,67;0,42;;;
29/07/2020 16:00;1,32;5,30;12,27;0,42;6,11;;
29/07/2020 17:00;1,52;6,21;13,55;0,43;;;
29/07/2020 18:00;1,38;7,90;14,51;0,46;9,29;;
29/07/2020 19:00;1,33;16,01;21,15;0,50;;;
29/07/2020 20:00;1,41;26,59;31,69;0,57;13,20;;
29/07/2020 21:00;1,55;30,93;34,62;0,59;;;
29/07/2020 22:00;1,42;36,65;42,24;0,59;25,91;;
29/07/2020 23:00;1,58;58,51;68,77;0,63;;;
30/07/2020 00:00;1,56;52,47;62,33;0,61;22,00;;
30/07/2020 01:00;1,72;42,81;50,09;0,57;;;
30/07/2020 02:00;1,62;;;0,57;20,78;;
30/07/2020 03:00;1,47;18,19;20,39;;;;
30/07/2020 04:00;;24,75;29,38;0,56;20,78;;
30/07/2020 05:00;1,57;46,57;60,97;0,65;;;
30/07/2020 06:00;2,02;62,25;101,31;0,68;23,47;;
30/07/2020 07:00;1,98;51,98;91,96;0,77;;;
30/07/2020 08:00;1,65;20,21;27,81;0,55;24,93;;
30/07/2020 09:00;1,55;10,89;17,52;0,52;;;
30/07/2020 10:00;1,58;10,33;15,83;0,54;26,16;;
30/07/2020 11:00;1,67;9,75;14,35;0,52;;;
30/07/2020 12:00;1,49;10,79;15,73;0,54;22,24;;
30/07/2020 13:00;1,57;6,20;9,73;0,51;;;
30/07/2020 14:00;1,40;4,90;7,44;0,51;14,18;;
30/07/2020 15:00;1,41;5,33;7,56;0,53;;;
30/07/2020 16:00;1,45;8,16;11,53;0,51;17,60;;
30/07/2020 17:00;1,35;5,76;8,56;0,48;;;
30/07/2020 18:00;1,52;10,32;14,51;0,54;10,76;;
30/07/2020 19:00;1,46;18,89;22,84;0,60;;;
30/07/2020 20:00;1,39;31,79;37,32;0,66;17,84;;
30/07/2020 21:00;1,57;46,14;51,95;0,69;;;
30/07/2020 22:00;1,52;46,06;51,29;0,69;19,80;;
30/07/2020 23:00;1,54;51,59;59,87;0,71;;;
31/07/2020 00:00;1,57;39,79;46,94;0,68;30,07;;
31/07/2020 01:00;1,62;42,97;48,15;0,70;;;
31/07/2020 02:00;1,51;25,59;29,32;0,66;25,67;;
31/07/2020 03:00;1,72;21,74;24,08;0,62;;;
31/07/2020 04:00;1,56;25,91;29,56;0,62;21,76;;
31/07/2020 05:00;1,75;29,47;37,82;0,63;;;
31/07/2020 06:00;1,78;40,36;62,47;0,64;25,18;;
31/07/2020 07:00;1,68;53,11;83,14;0,74;;;
31/07/2020 08:00;1,65;24,98;35,15;0,62;16,38;;
31/07/2020 09:00;1,62;12,19;17,41;0,61;;;
31/07/2020 10:00;1,51;10,16;14,11;0,60;15,40;;
31/07/2020 11:00;1,57;11,53;16,13;0,59;;;
31/07/2020 12:00;1,57;9,20;13,50;0,57;9,53;;
31/07/2020 13:00;1,53;7,53;10,69;0,56;;;
31/07/2020 14:00;1,38;8,45;11,03;0,56;14,91;;
31/07/2020 15:00;1,52;6,44;9,77;0,55;;;
31/07/2020 16:00;1,60;6,11;8,36;0,54;12,22;;
31/07/2020 17:00;1,54;7,00;9,89;0,54;;;
31/07/2020 18:00;1,50;16,38;21,38;0,59;18,82;;
31/07/2020 19:00;1,58;16,26;20,46;0,62;;;
31/07/2020 20:00;1,78;19,27;23,64;0,65;11,49;;
31/07/2020 21:00;1,41;13,08;15,71;0,63;;;
31/07/2020 22:00;1,48;19,17;21,98;0,64;30,07;;
31/07/2020 23:00;1,53;16,90;19,80;0,64;;;
08/01/20 00:00;1,52;21,75;24,63;0,63;22,73;;
08/01/20 01:00;1,44;16,61;18,54;0,61;;;
08/01/20 02:00;1,58;;;0,65;22,73;;
08/01/20 03:00;1,56;21,37;23,70;;;;
08/01/20 04:00;;12,94;14,10;0,63;22,98;;
08/01/20 05:00;1,36;7,55;9,28;0,62;;;
08/01/20 06:00;1,53;16,16;18,67;0,64;30,55;;
08/01/20 07:00;1,49;17,30;22,18;0,67;;;
08/01/20 08:00;1,76;13,70;18,81;0,65;30,55;;
08/01/20 09:00;1,57;13,61;19,04;0,67;;;
08/01/20 10:00;1,48;10,83;16,05;0,65;16,62;;
08/01/20 11:00;1,58;9,36;13,53;0,65;;;
08/01/20 12:00;1,41;7,55;10,59;0,64;23,22;;
08/01/20 13:00;1,33;4,59;7,04;0,63;;;
08/01/20 14:00;1,51;5,57;8,04;0,62;21,51;;
08/01/20 15:00;1,41;4,76;6,40;0,62;;;
08/01/20 16:00;1,44;6,55;8,66;0,62;23,47;;
08/01/20 17:00;1,57;6,28;8,82;0,65;;;
08/01/20 18:00;1,44;9,40;12,63;0,66;21,02;;
08/01/20 19:00;1,46;10,25;12,80;0,67;;;
08/01/20 20:00;1,36;13,58;17,17;0,68;33,49;;
08/01/20 21:00;1,47;12,53;15,06;0,67;;;
08/01/20 22:00;1,22;8,01;9,73;0,65;50,35;;
08/01/20 23:00;1,32;7,17;8,71;0,65;;;
08/02/20 00:00;1,39;7,44;8,79;0,65;35,69;;
08/02/20 01:00;1,43;7,90;9,49;0,64;;;
08/02/20 02:00;1,47;6,50;8,20;0,64;34,95;;
08/02/20 03:00;1,48;6,45;7,34;0,64;;;
08/02/20 04:00;1,43;7,34;8,37;0,67;40,82;;
08/02/20 05:00;1,63;7,05;8,17;0,65;;;
08/02/20 06:00;1,50;7,09;8,68;0,65;31,04;;
08/02/20 07:00;1,44;7,70;10,30;0,64;;;
08/02/20 08:00;1,45;7,31;9,77;0,64;34,47;;
08/02/20 09:00;1,42;9,23;12,83;0,65;;;
08/02/20 10:00;1,48;6,69;9,89;0,64;19,07;;
08/02/20 11:00;1,39;8,61;12,69;0,61;;;
08/02/20 12:00;1,55;6,24;8,54;0,60;21,02;;
08/02/20 13:00;1,44;5,29;6,60;0,60;;;
08/02/20 14:00;1,58;4,67;5,96;0,56;16,38;;
08/02/20 15:00;1,53;4,11;5,18;0,53;;;
08/02/20 16:00;1,44;4,53;5,83;0,52;19,56;;
08/02/20 17:00;1,40;6,28;7,90;0,53;;;
08/02/20 18:00;1,45;6,44;8,40;0,56;11,49;;
08/02/20 19:00;1,28;8,70;11,01;0,60;;;
08/02/20 20:00;1,35;16,33;18,87;0,62;22,98;;
08/02/20 21:00;1,23;29,24;31,81;0,65;;;
08/02/20 22:00;1,46;53,99;59,74;0,73;40,09;;
08/02/20 23:00;1,46;30,28;33,99;0,66;;;
08/03/20 00:00;1,36;38,37;45,96;0,65;38,87;;
08/03/20 01:00;1,41;56,82;69,40;0,68;;;
08/03/20 02:00;1,56;;;0,65;21,51;;
08/03/20 03:00;1,56;37,10;40,86;;;;
08/03/20 04:00;;36,20;39,94;0,64;18,82;;
08/03/20 05:00;1,75;51,45;60,40;0,69;;;
08/03/20 06:00;1,56;56,28;71,21;0,75;23,96;;
08/03/20 07:00;1,37;36,80;46,59;0,68;;;
08/03/20 08:00;1,66;32,55;43,77;0,67;38,13;;
08/03/20 09:00;1,65;29,22;41,26;0,65;;;
08/03/20 10:00;1,62;27,27;39,48;0,64;1,71;;
08/03/20 11:00;1,55;30,65;42,68;0,67;;;
08/03/20 12:00;1,72;30,77;43,84;0,63;2,44;;
08/03/20 13:00;1,65;25,28;37,19;0,63;;;
08/03/20 14:00;1,38;20,92;31,73;0,59;19,31;;
08/03/20 15:00;1,48;16,40;22,37;0,55;;;
08/03/20 16:00;1,42;20,22;28,08;0,58;21,02;;
08/03/20 17:00;1,31;20,51;28,79;0,59;;;
