NetC;;;Brindisi;;;;
Stat;;;Via Crati-Rione Perrino;;;;
Parm;SO2;NO2;NOX;CO;PM10;;
;;;;;;;
Unit;ug/m3 293K;ug/m3 293K;ug/m3 293K;mg/m3 293K;ug/m3;;
;;;;;;;
;;;;;;;
08/11/20 22:00;3,73;12,20;12,63;0,73;22,71;;
08/11/20 23:00;3,87;15,03;15,48;0,73;;;
08/12/20 00:00;3,08;13,22;13,65;0,74;30,53;;
08/12/20 01:00;3,24;24,64;25,17;0,79;;;
08/12/20 02:00;3,21;19,06;19,53;0,81;23,93;;
08/12/20 03:00;3,36;14,99;15,48;0,76;;;
08/12/20 04:00;2,94;8,62;9,02;0,74;25,40;;
08/12/20 05:00;3,06;16,74;17,21;0,77;;;
08/12/20 06:00;3,24;34,02;37,74;0,77;24,91;;
08/12/20 07:00;3,47;43,20;53,82;0,77;;;
08/12/20 08:00;3,30;29,00;36,54;0,76;17,34;;
08/12/20 09:00;3,02;23,83;29,89;0,74;;;
08/12/20 10:00;3,05;17,23;21,41;0,73;27,35;;
08/12/20 11:00;3,26;17,72;21,65;0,73;;;
08/12/20 12:00;3,00;14,12;16,69;0,71;28,33;;
08/12/20 13:00;2,96;18,59;22,72;0,71;;;
08/12/20 14:00;2,99;11,47;13,31;0,70;31,75;;
08/12/20 15:00;2,91;13,94;16,29;0,68;;;
08/12/20 16:00;2,94;14,02;16,70;0,67;22,22;;
08/12/20 17:00;3,27;13,77;15,54;0,67;;;
08/12/20 18:00;3,30;11,73;12,61;0,69;16,85;;
08/12/20 19:00;3,48;10,58;11,26;0,72;;;
08/12/20 20:00;3,50;12,87;13,29;0,75;11,23;;
08/12/20 21:00;3,42;17,90;18,37;0,76;;;
08/12/20 22:00;3,15;20,83;21,31;0,76;28,08;;
08/12/20 23:00;3,33;32,36;32,89;0,76;;;
13/08/2020 00:00;3,26;15,50;15,94;0,75;24,91;;
13/08/2020 01:00;;12,96;13,37;0,73;;;
13/08/2020 02:00;3,55;;;0,72;21,00;;
13/08/2020 03:00;3,35;28,02;28,56;;;;
13/08/2020 04:00;3,25;24,45;24,97;0,68;18,80;;
13/08/2020 05:00;3,45;38,24;39,34;0,72;;;
13/08/2020 06:00;3,17;42,41;45,86;0,77;12,21;;
13/08/2020 07:00;3,31;42,72;58,78;0,74;;;
13/08/2020 08:00;3,28;35,32;49,01;0,75;30,04;;
13/08/2020 09:00;3,25;42,36;63,51;0,75;;;
13/08/2020 10:00;3,09;32,00;45,18;0,75;29,79;;
13/08/2020 11:00;3,34;24,61;33,73;0,75;;;
13/08/2020 12:00;3,23;18,51;22,99;0,73;23,44;;
13/08/2020 13:00;2,86;8,73;10,28;0,74;;;
13/08/2020 14:00;2,96;6,41;7,63;0,72;31,50;;
13/08/2020 15:00;2,77;5,55;6,48;0,72;;;
13/08/2020 16:00;2,98;10,50;12,92;0,73;33,70;;
13/08/2020 17:00;2,87;8,24;9,51;0,73;;;
13/08/2020 18:00;2,81;8,01;8,80;0,72;21,00;;
13/08/2020 19:00;2,90;15,46;16,40;0,75;;;
13/08/2020 20:00;2,99;20,51;20,98;0,76;14,16;;
13/08/2020 21:00;2,85;29,11;29,58;0,78;;;
13/08/2020 22:00;3,51;45,11;45,73;0,80;21,00;;
13/08/2020 23:00;3,07;46,31;46,93;0,82;;;
14/08/2020 00:00;3,32;34,64;35,24;0,82;27,11;;
14/08/2020 01:00;3,47;45,57;46,76;0,87;;;
14/08/2020 02:00;3,20;45,01;45,72;0,85;24,91;;
14/08/2020 03:00;3,17;39,81;40,70;0,83;;;
14/08/2020 04:00;3,08;27,59;28,25;0,80;25,89;;
14/08/2020 05:00;3,36;21,07;21,76;0,77;;;
14/08/2020 06:00;3,03;34,76;37,25;0,81;21,98;;
14/08/2020 07:00;3,11;29,52;33,23;0,81;;;
14/08/2020 08:00;3,12;16,82;18,91;0,75;31,26;;
14/08/2020 09:00;3,02;10,52;11,84;0,72;;;
14/08/2020 10:00;3,05;8,93;10,13;0,72;27,11;;
14/08/2020 11:00;3,06;7,35;8,40;;;;
14/08/2020 12:00;2,99;6,77;7,81;0,70;22,71;;
14/08/2020 13:00;3,09;4,78;5,52;0,68;;;
14/08/2020 14:00;3,10;4,18;4,82;0,66;16,61;;
14/08/2020 15:00;3,19;4,81;5,54;0,66;;;
14/08/2020 16:00;3,01;4,09;4,77;0,63;10,99;;
14/08/2020 17:00;3,07;4,49;5,05;0,63;;;
14/08/2020 18:00;3,39;5,99;6,52;0,67;13,43;;
14/08/2020 19:00;3,26;6,73;7,20;0,68;;;
14/08/2020 20:00;2,98;7,10;7,54;0,69;7,08;;
14/08/2020 21:00;3,14;6,66;7,10;0,71;;;
14/08/2020 22:00;2,97;5,53;5,98;0,70;14,16;;
14/08/2020 23:00;3,11;5,16;5,60;0,72;;;
15/08/2020 00:00;3,08;4,64;5,08;0,71;23,69;;
15/08/2020 01:00;;4,60;5,05;0,72;;;
15/08/2020 02:00;3,15;;;0,72;26,37;;
15/08/2020 03:00;3,04;10,32;10,83;;;;
15/08/2020 04:00;2,84;11,17;11,67;0,73;29,79;;
15/08/2020 05:00;2,93;10,35;10,82;0,74;;;
15/08/2020 06:00;2,91;17,59;18,60;0,75;41,27;;
15/08/2020 07:00;2,89;17,13;18,84;0,74;;;
15/08/2020 08:00;3,35;12,79;14,67;0,73;21,73;;
15/08/2020 09:00;3,84;12,60;16,45;0,72;;;
15/08/2020 10:00;3,92;13,86;17,94;0,74;11,23;;
15/08/2020 11:00;3,70;22,29;30,48;0,74;;;
15/08/2020 12:00;3,22;15,31;19,79;0,73;11,72;;
15/08/2020 13:00;3,19;12,12;16,24;0,73;;;
15/08/2020 14:00;3,23;9,29;12,21;0,71;22,95;;
15/08/2020 15:00;3,42;12,42;17,85;0,70;;;
15/08/2020 16:00;3,05;10,04;12,86;0,71;20,51;;
15/08/2020 17:00;3,28;27,54;38,58;0,70;;;
15/08/2020 18:00;3,26;23,65;32,03;0,70;16,12;;
15/08/2020 19:00;3,17;24,94;28,77;0,72;;;
15/08/2020 20:00;3,29;20,37;22,72;0,74;8,55;;
15/08/2020 21:00;3,08;12,52;13,01;0,75;;;
15/08/2020 22:00;3,19;10,23;10,64;0,75;21,98;;
15/08/2020 23:00;2,96;12,12;12,55;0,74;;;
16/08/2020 00:00;3,13;9,65;10,08;0,73;30,04;;
16/08/2020 01:00;2,92;17,36;17,83;0,70;;;
16/08/2020 02:00;2,85;20,05;20,71;0,70;20,51;;
16/08/2020 03:00;2,98;20,47;21,78;0,70;;;
16/08/2020 04:00;3,21;20,43;21,93;0,72;10,74;;
16/08/2020 05:00;3,35;25,93;28,38;0,73;;;
16/08/2020 06:00;3,15;19,14;20,40;0,73;34,43;;
16/08/2020 07:00;3,21;16,09;18,90;0,73;;;
16/08/2020 08:00;3,28;21,08;28,34;0,73;38,58;;
16/08/2020 09:00;3,15;19,21;26,28;0,72;;;
16/08/2020 10:00;3,25;28,00;39,45;0,70;20,51;;
16/08/2020 11:00;3,48;23,80;34,17;0,70;;;
16/08/2020 12:00;3,23;17,04;24,94;0,69;9,77;;
16/08/2020 13:00;3,09;4,39;5,34;0,69;;;
16/08/2020 14:00;3,34;2,96;3,57;0,69;6,35;;
16/08/2020 15:00;3,31;4,27;5,09;0,68;;;
16/08/2020 16:00;3,38;3,12;3,67;0,68;10,26;;
16/08/2020 17:00;3,09;5,61;6,44;0,67;;;
16/08/2020 18:00;3,24;3,62;4,11;0,67;8,55;;
16/08/2020 19:00;3,19;15,43;15,99;0,69;;;
16/08/2020 20:00;2,96;20,86;21,48;0,71;5,13;;
16/08/2020 21:00;3,26;49,52;50,12;0,74;;;
16/08/2020 22:00;3,27;41,40;42,38;0,74;15,38;;
16/08/2020 23:00;3,39;13,53;13,98;0,69;;;
17/08/2020 00:00;3,14;14,67;15,12;0,70;14,16;;
17/08/2020 01:00;;16,22;16,68;0,70;;;
17/08/2020 02:00;3,26;;;0,70;9,04;;
17/08/2020 03:00;3,34;23,40;23,90;;;;
17/08/2020 04:00;3,70;47,76;55,33;0,73;6,35;;
17/08/2020 05:00;3,51;33,72;34,68;0,72;;;
17/08/2020 06:00;3,37;36,05;38,42;0,74;11,72;;
17/08/2020 07:00;3,12;24,23;27,55;0,74;;;
17/08/2020 08:00;2,98;8,48;9,51;0,70;18,56;;
17/08/2020 09:00;2,98;8,86;10,21;0,69;;;
17/08/2020 10:00;2,98;7,71;8,88;0,66;12,21;;
17/08/2020 11:00;3,04;6,11;7,10;0,66;;;
17/08/2020 12:00;3,00;7,21;8,53;0,64;9,28;;
17/08/2020 13:00;3,03;4,91;5,69;0,65;;;
17/08/2020 14:00;2,89;4,17;4,81;0,64;7,08;;
17/08/2020 15:00;2,92;5,21;6,44;0,44;;;
17/08/2020 16:00;2,99;4,08;5,59;0,24;11,72;;
17/08/2020 17:00;2,86;5,53;6,47;0,28;;;
17/08/2020 18:00;2,81;5,65;6,25;0,30;6,35;;
17/08/2020 19:00;2,79;7,51;8,03;0,30;;;
17/08/2020 20:00;2,79;8,27;8,73;0,30;8,06;;
17/08/2020 21:00;2,88;8,16;8,64;0,31;;;
17/08/2020 22:00;3,01;6,78;7,25;0,33;29,30;;
17/08/2020 23:00;2,68;6,51;6,98;0,33;;;
18/08/2020 00:00;2,95;8,45;8,95;0,34;29,06;;
18/08/2020 01:00;3,01;14,78;15,32;0,35;;;
18/08/2020 02:00;3,05;9,80;10,31;0,36;21,00;;
18/08/2020 03:00;2,87;10,54;11,09;0,37;;;
18/08/2020 04:00;2,83;14,19;14,83;0,38;26,37;;
18/08/2020 05:00;2,72;31,42;33,83;0,39;;;
18/08/2020 06:00;2,83;23,77;25,50;0,40;42,00;;
18/08/2020 07:00;2,72;14,50;16,94;0,40;;;
18/08/2020 08:00;3,19;10,74;12,86;0,40;50,31;;
18/08/2020 09:00;2,83;20,67;26,86;0,34;;;
18/08/2020 10:00;2,86;33,33;42,22;0,33;37,61;;
18/08/2020 11:00;2,78;10,61;12,23;0,33;;;
18/08/2020 12:00;2,70;6,43;7,60;0,33;18,56;;
18/08/2020 13:00;2,70;4,34;5,17;0,33;;;
18/08/2020 14:00;2,94;4,78;5,60;0,34;27,35;;
18/08/2020 15:00;3,23;18,53;22,85;0,34;;;
18/08/2020 16:00;3,00;10,19;11,98;0,33;28,08;;
18/08/2020 17:00;2,98;9,50;10,64;0,31;;;
18/08/2020 18:00;2,99;10,40;11,11;0,31;31,75;;
18/08/2020 19:00;3,18;22,51;23,68;0,34;;;
18/08/2020 20:00;3,12;9,66;10,49;0,32;19,78;;
18/08/2020 21:00;3,26;28,10;28,79;0,33;;;
18/08/2020 22:00;3,22;22,36;24,09;0,36;32,23;;
18/08/2020 23:00;3,07;37,05;47,34;0,34;;;
19/08/2020 00:00;3,32;36,45;44,47;0,33;54,95;;
19/08/2020 01:00;;11,42;12,28;0,32;;;
19/08/2020 02:00;4,12;;;0,31;38,83;;
19/08/2020 03:00;4,22;9,35;9,81;;;;
19/08/2020 04:00;3,71;8,06;8,52;0,31;23,20;;
19/08/2020 05:00;3,66;8,47;8,97;0,30;;;
19/08/2020 06:00;3,65;14,18;15,12;0,31;19,29;;
19/08/2020 07:00;3,69;19,38;22,40;0,31;;;
19/08/2020 08:00;3,75;15,65;19,09;0,31;10,26;;
19/08/2020 09:00;3,87;15,76;20,98;0,32;;;
19/08/2020 10:00;3,89;28,59;42,63;0,31;13,68;;
19/08/2020 11:00;3,68;29,09;43,29;0,31;;;
19/08/2020 12:00;3,13;19,41;27,11;0,29;8,30;;
19/08/2020 13:00;3,22;16,86;22,79;0,28;;;
19/08/2020 14:00;3,31;19,42;26,00;0,28;21,49;;
19/08/2020 15:00;3,28;31,90;46,45;0,27;;;
19/08/2020 16:00;3,41;34,53;50,16;0,25;13,19;;
19/08/2020 17:00;3,35;34,73;51,26;0,24;;;
19/08/2020 18:00;3,32;13,24;14,83;0,24;7,81;;
19/08/2020 19:00;3,16;11,85;12,67;0,25;;;
19/08/2020 20:00;3,22;13,57;14,09;0,27;4,64;;
19/08/2020 21:00;3,27;9,28;9,75;0,27;;;
19/08/2020 22:00;3,18;16,26;16,78;0,28;13,43;;
19/08/2020 23:00;3,25;14,94;15,45;0,29;;;
20/08/2020 00:00;3,62;15,09;15,61;0,31;18,07;;
20/08/2020 01:00;3,37;10,68;11,12;0,30;;;
20/08/2020 02:00;3,38;11,84;12,30;0,30;14,16;;
20/08/2020 03:00;3,55;7,95;8,39;0,30;;;
20/08/2020 04:00;3,50;8,30;8,75;0,29;17,34;;
20/08/2020 05:00;3,52;8,54;9,05;0,30;;;
20/08/2020 06:00;3,32;13,61;15,38;0,31;17,83;;
20/08/2020 07:00;3,40;15,15;17,81;0,32;;;
20/08/2020 08:00;3,19;14,28;17,38;0,33;19,29;;
20/08/2020 09:00;3,38;16,47;20,87;0,32;;;
20/08/2020 10:00;3,21;14,75;18,61;0,33;20,02;;
20/08/2020 11:00;3,37;12,48;17,64;0,31;;;
20/08/2020 12:00;3,41;11,75;15,01;0,31;15,63;;
20/08/2020 13:00;3,29;8,78;11,00;0,30;;;
20/08/2020 14:00;3,37;8,61;10,80;0,30;17,34;;
20/08/2020 15:00;3,39;11,06;14,72;0,30;;;
20/08/2020 16:00;3,23;12,50;15,34;0,29;16,85;;
20/08/2020 17:00;3,60;14,72;17,41;0,28;;;
20/08/2020 18:00;3,14;13,74;15,60;0,29;9,28;;
20/08/2020 19:00;3,26;12,19;12,98;0,28;;;
20/08/2020 20:00;3,43;15,80;16,44;0,30;5,37;;
20/08/2020 21:00;3,40;18,44;19,05;0,30;;;
20/08/2020 22:00;3,16;20,14;20,74;0,32;13,19;;
20/08/2020 23:00;3,34;12,61;13,09;0,33;;;
21/08/2020 00:00;3,43;13,61;14,07;0,32;17,09;;
21/08/2020 01:00;;9,59;10,08;0,31;;;
21/08/2020 02:00;3,08;;;0,31;9,52;;
21/08/2020 03:00;3,55;13,12;13,69;;;;
21/08/2020 04:00;3,43;9,59;10,11;0,30;10,01;;
21/08/2020 05:00;3,46;11,68;12,30;0,29;;;
21/08/2020 06:00;3,29;14,08;15,27;0,30;10,01;;
21/08/2020 07:00;3,42;15,65;18,76;0,34;;;
21/08/2020 08:00;3,30;16,13;19,65;0,40;9,28;;
21/08/2020 09:00;3,17;14,50;17,57;0,33;;;
21/08/2020 10:00;3,31;13,80;16,90;0,34;21,00;;
21/08/2020 11:00;3,19;9,26;11,03;0,32;;;
21/08/2020 12:00;3,12;9,37;11,28;0,32;21,98;;
21/08/2020 13:00;3,24;8,21;9,78;0,31;;;
21/08/2020 14:00;3,41;6,58;7,60;0,30;34,43;;
21/08/2020 15:00;4,62;6,66;8,91;0,28;;;
21/08/2020 16:00;4,21;7,68;9,19;0,28;26,86;;
21/08/2020 17:00;4,28;6,60;7,40;0,29;;;
21/08/2020 18:00;4,17;17,11;18,32;0,29;18,80;;
21/08/2020 19:00;4,16;19,55;20,29;0,34;;;
21/08/2020 20:00;4,09;18,98;19,60;0,35;10,26;;
21/08/2020 21:00;4,00;19,38;19,94;0,35;;;
21/08/2020 22:00;3,89;17,42;17,94;0,38;13,92;;
21/08/2020 23:00;4,29;18,50;19,02;0,38;;;
22/08/2020 00:00;4,00;19,74;20,25;0,38;15,63;;
22/08/2020 01:00;3,99;14,03;14,57;0,36;;;
22/08/2020 02:00;4,09;38,85;42,99;0,36;9,52;;
22/08/2020 03:00;3,87;31,62;34,99;0,38;;;
22/08/2020 04:00;3,76;19,89;20,45;0,35;14,90;;
22/08/2020 05:00;3,99;35,04;44,25;0,39;;;
22/08/2020 06:00;3,86;29,22;31,75;0,37;10,01;;
22/08/2020 07:00;4,07;26,19;31,78;0,34;;;
22/08/2020 08:00;3,96;27,90;38,18;0,35;6,35;;
22/08/2020 09:00;4,14;16,22;20,66;0,35;;;
22/08/2020 10:00;3,87;25,22;34,02;0,34;21,98;;
22/08/2020 11:00;4,04;17,43;22,88;0,32;;;
22/08/2020 12:00;3,82;14,23;17,76;0,31;21,49;;
22/08/2020 13:00;3,92;17,26;25,01;0,30;;;
22/08/2020 14:00;3,63;5,37;6,30;0,28;21,00;;
22/08/2020 15:00;3,71;29,68;37,99;0,29;;;
22/08/2020 16:00;3,70;17,75;21,13;0,28;11,48;;
22/08/2020 17:00;3,85;26,77;33,59;0,29;;;
22/08/2020 18:00;4,16;34,68;56,13;0,32;6,59;;
22/08/2020 19:00;4,07;67,81;72,79;0,33;;;
22/08/2020 20:00;3,81;61,30;67,41;0,33;3,66;;
22/08/2020 21:00;3,78;33,42;34,01;0,40;;;
22/08/2020 22:00;3,85;20,00;20,55;0,36;11,23;;
22/08/2020 23:00;3,59;11,32;11,83;0,36;;;
23/08/2020 00:00;3,70;16,54;17,04;0,38;9,52;;
23/08/2020 01:00;;28,95;29,60;0,40;;;
23/08/2020 02:00;3,74;;;0,40;11,23;;
23/08/2020 03:00;3,72;18,29;18,83;;;;
23/08/2020 04:00;3,56;17,09;17,61;0,40;15,63;;
23/08/2020 05:00;3,53;22,39;22,94;0,44;;;
23/08/2020 06:00;3,79;28,43;30,11;0,45;9,52;;
23/08/2020 07:00;3,91;40,22;49,84;0,48;;;
23/08/2020 08:00;3,98;40,43;52,83;0,39;8,55;;
23/08/2020 09:00;3,79;41,58;49,10;0,42;;;
23/08/2020 10:00;3,63;26,31;31,79;0,37;14,16;;
23/08/2020 11:00;3,82;32,61;42,47;0,35;;;
23/08/2020 12:00;3,84;9,11;10,85;0,35;21,98;;
23/08/2020 13:00;3,74;7,48;9,04;0,33;;;
23/08/2020 14:00;3,81;6,90;8,60;0,32;19,29;;
23/08/2020 15:00;3,88;11,69;14,22;0,31;;;
23/08/2020 16:00;4,02;34,15;42,64;0,31;10,74;;
23/08/2020 17:00;3,85;34,18;41,17;0,31;;;
23/08/2020 18:00;3,72;8,64;9,38;0,33;6,84;;
23/08/2020 19:00;3,67;41,91;43,00;0,35;;;
23/08/2020 20:00;3,73;36,48;37,50;0,38;4,40;;
23/08/2020 21:00;3,58;29,20;29,77;0,37;;;
23/08/2020 22:00;3,52;34,21;34,76;0,40;17,09;;
23/08/2020 23:00;3,32;27,73;28,31;0,40;;;
24/08/2020 00:00;3,29;21,82;22,36;0,40;15,87;;
24/08/2020 01:00;3,54;22,12;22,79;0,42;;;
24/08/2020 02:00;3,56;46,88;48,15;0,53;16,36;;
24/08/2020 03:00;3,31;48,36;53,83;0,47;;;
24/08/2020 04:00;3,61;23,21;23,89;0,43;13,68;;
24/08/2020 05:00;3,51;33,57;35,79;0,44;;;
24/08/2020 06:00;3,75;44,91;54,07;0,52;18,56;;
24/08/2020 07:00;3,61;42,35;55,31;0,53;;;
24/08/2020 08:00;3,54;25,13;32,14;0,44;15,38;;
24/08/2020 09:00;3,41;18,84;24,02;0,40;;;
24/08/2020 10:00;3,67;15,68;19,51;0,38;27,84;;
24/08/2020 11:00;3,31;14,02;17,23;0,37;;;
24/08/2020 12:00;3,62;16,21;22,61;0,36;16,12;;
24/08/2020 13:00;3,40;9,11;11,79;0,38;;;
24/08/2020 14:00;3,46;7,61;9,32;0,35;21,49;;
24/08/2020 15:00;3,16;7,95;9,51;0,35;;;
24/08/2020 16:00;3,21;10,01;12,04;0,35;18,07;;
24/08/2020 17:00;3,06;8,44;9,64;0,36;;;
24/08/2020 18:00;3,25;13,74;14,97;0,39;10,01;;
24/08/2020 19:00;2,93;9,01;9,64;0,38;;;
24/08/2020 20:00;3,18;12,70;13,18;0,38;6,11;;
24/08/2020 21:00;2,95;14,24;14,76;0,38;;;
24/08/2020 22:00;2,95;10,25;10,74;0,39;21,49;;
24/08/2020 23:00;2,92;17,74;18,29;0,40;;;
25/08/2020 00:00;3,09;11,02;11,54;0,39;15,63;;
25/08/2020 01:00;;7,81;8,30;0,38;;;
25/08/2020 02:00;3,22;;;0,39;16,61;;
25/08/2020 03:00;3,28;9,35;9,87;;;;
25/08/2020 04:00;3,12;8,81;9,47;0,38;8,79;;
25/08/2020 05:00;3,32;5,95;6,60;0,38;;;
25/08/2020 06:00;3,11;15,04;17,30;0,39;22,95;;
25/08/2020 07:00;3,34;14,02;15,80;0,38;;;
25/08/2020 08:00;3,25;10,10;12,49;0,37;22,95;;
25/08/2020 09:00;3,34;12,15;15,75;0,36;;;
25/08/2020 10:00;3,09;9,56;11,81;0,37;24,66;;
25/08/2020 11:00;3,04;12,80;15,68;0,36;;;
25/08/2020 12:00;3,08;10,16;12,87;0,36;26,86;;
25/08/2020 13:00;3,14;20,46;28,47;0,36;;;
25/08/2020 14:00;3,24;9,69;12,21;0,33;32,48;;
25/08/2020 15:00;3,05;9,00;11,19;0,33;;;
25/08/2020 16:00;3,14;11,84;14,59;0,32;22,71;;
25/08/2020 17:00;3,20;11,52;13,47;0,32;;;
25/08/2020 18:00;3,37;11,17;12,53;0,33;17,34;;
25/08/2020 19:00;3,32;9,54;10,25;0,33;;;
25/08/2020 20:00;3,45;8,08;8,65;0,33;10,50;;
25/08/2020 21:00;3,16;5,76;6,30;0,33;;;
25/08/2020 22:00;3,27;12,89;13,53;0,34;16,12;;
25/08/2020 23:00;3,02;12,98;13,64;0,34;;;
26/08/2020 00:00;3,31;9,81;10,41;0,34;22,71;;
26/08/2020 01:00;3,59;7,02;7,56;0,34;;;
26/08/2020 02:00;3,78;6,69;7,31;0,34;20,02;;
26/08/2020 03:00;3,56;6,24;6,80;0,34;;;
26/08/2020 04:00;3,66;6,22;6,73;0,35;24,91;;
26/08/2020 05:00;3,40;9,50;10,32;0,35;;;
26/08/2020 06:00;3,56;13,03;14,73;0,38;14,65;;
26/08/2020 07:00;3,35;11,84;13,34;0,37;;;
26/08/2020 08:00;3,43;13,95;17,73;0,37;27,35;;
26/08/2020 09:00;3,53;13,56;17,49;0,35;;;
26/08/2020 10:00;3,22;13,37;17,42;0,36;18,56;;
26/08/2020 11:00;3,36;12,90;17,12;0,35;;;
26/08/2020 12:00;3,24;9,58;12,27;0,34;19,29;;
26/08/2020 13:00;3,30;9,17;11,74;0,33;;;
26/08/2020 14:00;3,34;7,29;9,15;0,33;24,18;;
26/08/2020 15:00;3,42;9,12;11,30;0,32;;;
26/08/2020 16:00;3,40;9,52;11,49;0,33;18,32;;
26/08/2020 17:00;3,50;13,16;16,52;0,33;;;
26/08/2020 18:00;3,42;9,71;10,70;0,32;10,26;;
26/08/2020 19:00;3,42;12,13;12,88;0,33;;;
26/08/2020 20:00;3,52;17,27;17,81;0,34;5,86;;
26/08/2020 21:00;3,61;10,62;11,12;0,35;;;
26/08/2020 22:00;3,65;25,09;25,61;0,42;5,86;;
26/08/2020 23:00;3,56;22,92;23,49;0,39;;;
27/08/2020 00:00;3,49;14,89;15,39;0,38;15,14;;
27/08/2020 01:00;;13,49;13,98;0,38;;;
27/08/2020 02:00;3,56;;;0,43;13,19;;
27/08/2020 03:00;3,61;22,20;22,73;;;;
27/08/2020 04:00;3,59;21,44;21,96;0,39;16,12;;
27/08/2020 05:00;3,61;23,99;24,90;0,45;;;
27/08/2020 06:00;3,42;42,96;46,08;0,50;8,55;;
27/08/2020 07:00;3,33;38,46;49,95;0,45;;;
27/08/2020 08:00;3,34;26,72;34,53;0,39;9,04;;
27/08/2020 09:00;3,13;17,40;22,06;0,35;;;
27/08/2020 10:00;3,19;24,44;34,41;0,34;19,54;;
27/08/2020 11:00;3,38;14,86;18,27;0,34;;;
27/08/2020 12:00;3,18;14,43;17,38;0,34;16,61;;
27/08/2020 13:00;3,29;10,58;12,53;0,33;;;
27/08/2020 14:00;3,33;5,63;6,68;0,32;21,25;;
27/08/2020 15:00;3,49;8,79;13,31;0,30;;;
27/08/2020 16:00;3,42;7,19;8,47;0,30;14,65;;
27/08/2020 17:00;3,46;28,29;34,10;0,31;;;
27/08/2020 18:00;3,42;34,35;37,22;0,32;8,55;;
27/08/2020 19:00;3,64;68,21;82,87;0,35;;;
27/08/2020 20:00;3,50;11,77;12,42;0,35;5,62;;
27/08/2020 21:00;3,74;20,95;21,46;0,39;;;
27/08/2020 22:00;3,74;18,79;19,34;0,45;3,17;;
27/08/2020 23:00;3,82;13,56;14,10;0,40;;;
28/08/2020 00:00;3,80;11,09;11,61;0,40;4,64;;
28/08/2020 01:00;3,49;16,00;16,88;0,45;;;
28/08/2020 02:00;3,91;14,49;15,00;0,42;15,14;;
28/08/2020 03:00;3,70;14,82;15,45;0,39;;;
28/08/2020 04:00;3,65;19,60;20,17;0,38;13,19;;
28/08/2020 05:00;3,53;20,06;20,65;0,39;;;
28/08/2020 06:00;3,90;47,45;64,46;0,44;9,28;;
28/08/2020 07:00;3,71;50,02;75,35;0,45;;;
28/08/2020 08:00;3,57;17,55;20,60;0,41;22,22;;
28/08/2020 09:00;3,42;12,70;15,00;0,39;;;
28/08/2020 10:00;3,84;7,65;8,78;0,36;49,82;;
28/08/2020 11:00;3,71;7,00;8,13;0,35;;;
28/08/2020 12:00;3,58;9,49;11,38;0,37;25,89;;
28/08/2020 13:00;3,62;16,10;19,20;0,37;;;
28/08/2020 14:00;3,44;14,73;17,49;0,35;23,93;;
28/08/2020 15:00;3,81;5,30;6,13;0,33;;;
28/08/2020 16:00;3,69;9,21;12,37;0,34;19,54;;
28/08/2020 17:00;3,60;6,04;6,81;0,33;;;
28/08/2020 18:00;3,69;6,87;7,51;0,33;10,26;;
28/08/2020 19:00;3,65;8,37;8,84;0,36;;;
28/08/2020 20:00;3,50;14,04;14,50;0,39;7,08;;
28/08/2020 21:00;3,62;13,57;14,08;0,42;;;
28/08/2020 22:00;3,71;13,03;13,54;0,41;10,50;;
28/08/2020 23:00;3,61;20,94;21,53;0,42;;;
29/08/2020 00:00;3,70;19,47;20,04;0,44;26,13;;
29/08/2020 01:00;;19,28;19,88;0,46;;;
29/08/2020 02:00;3,65;;;0,46;18,07;;
29/08/2020 03:00;3,91;12,58;13,11;;;;
29/08/2020 04:00;3,90;12,09;12,64;0,50;19,29;;
29/08/2020 05:00;3,74;14,40;15,36;0,47;;;
29/08/2020 06:00;3,99;20,43;21,87;0,45;14,41;;
29/08/2020 07:00;3,70;13,76;15,64;0,44;;;
29/08/2020 08:00;3,69;6,68;7,90;0,43;20,02;;
29/08/2020 09:00;3,58;5,51;6,48;0,39;;;
29/08/2020 10:00;3,72;5,67;6,59;0,36;35,41;;
29/08/2020 11:00;3,88;5,11;5,88;0,34;;;
29/08/2020 12:00;3,52;4,71;5,47;0,33;17,34;;
29/08/2020 13:00;3,34;3,75;4,37;0,31;;;
29/08/2020 14:00;3,68;3,39;4,00;0,30;20,02;;
29/08/2020 15:00;3,75;3,35;4,09;0,26;;;
29/08/2020 16:00;3,66;3,51;4,32;0,28;11,72;;
29/08/2020 17:00;3,58;3,85;4,55;0,28;;;
29/08/2020 18:00;3,67;5,04;5,75;0,28;6,59;;
29/08/2020 19:00;3,64;6,28;6,86;0,33;;;
29/08/2020 20:00;3,89;5,65;6,19;0,39;4,15;;
29/08/2020 21:00;3,45;5,50;6,01;0,41;;;
29/08/2020 22:00;3,48;4,72;5,21;0,40;16,36;;
29/08/2020 23:00;3,36;7,06;7,58;0,41;;;
30/08/2020 00:00;3,55;8,48;9,00;0,42;21,98;;
30/08/2020 01:00;3,14;6,24;6,77;0,41;;;
30/08/2020 02:00;3,33;7,76;8,29;0,42;28,57;;
30/08/2020 03:00;3,25;7,99;8,56;0,41;;;
30/08/2020 04:00;3,30;5,80;6,34;0,40;26,37;;
30/08/2020 05:00;3,31;6,43;6,99;0,41;;;
30/08/2020 06:00;3,11;6,08;6,76;0,41;23,44;;
30/08/2020 07:00;3,43;7,32;8,63;0,42;;;
30/08/2020 08:00;3,49;4,27;5,13;0,40;27,84;;
30/08/2020 09:00;3,37;4,20;5,15;0,39;;;
