Parm;Station;CO;PM10;PM2.5;NO;NOX;NO2;NO3;O3;BENZENE
06/06/20 02:00;Bari - Cavour;0.31;17;7;1.99;19.13;16.08;;;0.24
06/06/20 03:00;Bari - Cavour;0.29;17;7;1.52;13.14;10.80;;;0.16
06/06/20 04:00;Bari - Cavour;0.28;17;7;1.81;13.23;10.47;;;0.13
06/06/20 05:00;Bari - Cavour;0.28;17;7;1.81;14.11;11.35;;;0.13
06/06/20 06:00;Bari - Cavour;0.29;17;7;;;;;;0.23
06/06/20 07:00;Bari - Cavour;0.31;17;7;3.31;23.60;18.53;;;0.25
06/06/20 08:00;Bari - Cavour;0.32;17;7;2.89;21.73;17.30;;;0.28
06/06/20 09:00;Bari - Cavour;0.33;17;7;3.11;23.53;18.76;;;0.38
06/06/20 10:00;Bari - Cavour;0.35;17;7;3.50;24.37;19.01;;;0.52
06/06/20 11:00;Bari - Cavour;0.37;17;7;3.58;25.20;19.71;;;0.65
06/06/20 12:00;Bari - Cavour;0.36;17;7;3.82;24.92;19.07;;;0.66
06/06/20 13:00;Bari - Cavour;0.37;17;7;4.43;26.27;19.48;;;0.72
06/06/20 14:00;Bari - Cavour;0.37;17;7;4.39;24.87;18.14;;;0.75
06/06/20 15:00;Bari - Cavour;0.31;17;7;2.96;17.84;13.28;;;0.56
06/06/20 16:00;Bari - Cavour;0.31;17;7;3.33;18.67;13.56;;;0.46
06/06/20 17:00;Bari - Cavour;0.41;17;7;7.84;34.07;22.04;;;0.51
06/06/20 18:00;Bari - Cavour;0.55;17;7;10.54;46.69;30.52;;;1.22
06/06/20 19:00;Bari - Cavour;0.64;17;7;9.88;47.12;31.98;;;1.77
06/06/20 20:00;Bari - Cavour;0.71;17;7;14.26;60.41;38.54;;;1.95
06/06/20 21:00;Bari - Cavour;0.72;17;7;17.71;68.78;41.62;;;2.24
06/06/20 22:00;Bari - Cavour;0.75;17;7;30.96;89.88;42.41;;;2.32
06/06/20 23:00;Bari - Cavour;0.57;17;7;18.24;64.22;36.25;;;1.92
07/06/20 00:00;Bari - Cavour;0.54;17;7;14.02;54.03;32.53;;;1.33
07/06/20 01:00;Bari - Cavour;0.64;20;9;19.35;64.31;34.64;;;1.50
07/06/20 02:00;Bari - Cavour;0.65;20;9;20.03;66.61;35.90;;;1.68
07/06/20 03:00;Bari - Cavour;0.53;20;9;9.49;44.70;30.15;;;1.40
07/06/20 04:00;Bari - Cavour;0.45;20;9;3.77;30.57;24.79;;;0.85
07/06/20 05:00;Bari - Cavour;0.42;20;9;4.01;29.97;23.82;;;0.72
07/06/20 06:00;Bari - Cavour;0.37;20;9;3.14;24.23;19.41;;;0.57
07/06/20 07:00;Bari - Cavour;0.37;20;9;4.39;28.02;21.28;;;0.51
07/06/20 08:00;Bari - Cavour;0.38;20;9;5.02;28.84;21.14;;;0.62
07/06/20 09:00;Bari - Cavour;0.37;20;9;3.82;24.25;18.38;;;0.63
07/06/20 10:00;Bari - Cavour;0.43;20;9;5.61;28.71;20.11;;;0.73
07/06/20 11:00;Bari - Cavour;0.44;20;9;5.60;31.63;23.04;;;1.00
07/06/20 12:00;Bari - Cavour;0.43;20;9;5.23;32.70;24.68;;;1.12
07/06/20 13:00;Bari - Cavour;0.36;20;9;3.39;23.77;18.58;;;1.13
07/06/20 14:00;Bari - Cavour;0.26;20;9;2.40;15.51;11.83;;;0.70
07/06/20 15:00;Bari - Cavour;0.24;20;9;2.37;13.68;10.05;;;0.37
07/06/20 16:00;Bari - Cavour;0.28;20;9;2.56;15.99;12.06;;;0.36
07/06/20 17:00;Bari - Cavour;0.30;20;9;2.58;19.03;15.08;;;0.48
07/06/20 18:00;Bari - Cavour;0.32;20;9;3.29;26.77;21.72;;;0.59
07/06/20 19:00;Bari - Cavour;0.45;20;9;8.37;45.95;33.12;;;0.81
07/06/20 20:00;Bari - Cavour;0.42;20;9;6.35;40.27;30.53;;;1.29
07/06/20 21:00;Bari - Cavour;0.37;20;9;4.13;29.58;23.26;;;0.86
07/06/20 22:00;Bari - Cavour;0.35;20;9;3.80;25.15;19.32;;;0.63
07/06/20 23:00;Bari - Cavour;0.32;20;9;2.98;22.13;17.57;;;0.54
08/06/20 00:00;Bari - Cavour;0.34;20;9;2.95;21.86;17.33;;;0.71
08/06/20 01:00;Bari - Cavour;0.34;20;10;2.95;20.68;16.15;;;0.74
08/06/20 02:00;Bari - Cavour;;20;10;2.44;16.61;12.87;;;0.76
08/06/20 03:00;Bari - Cavour;0.32;20;10;2.10;14.44;11.23;;;0.83
08/06/20 04:00;Bari - Cavour;0.31;20;10;2.42;14.37;10.65;;;0.89
08/06/20 05:00;Bari - Cavour;0.30;20;10;3.24;17.63;12.66;;;0.69
08/06/20 06:00;Bari - Cavour;0.33;20;10;;;;;;0.56
08/06/20 07:00;Bari - Cavour;0.43;20;10;12.08;44.47;25.94;;;0.82
08/06/20 08:00;Bari - Cavour;0.51;20;10;22.13;63.33;29.39;;;1.45
08/06/20 09:00;Bari - Cavour;0.48;20;10;18.58;60.99;32.50;;;1.53
08/06/20 10:00;Bari - Cavour;0.44;20;10;10.18;44.19;28.58;;;1.32
08/06/20 11:00;Bari - Cavour;0.50;20;10;14.11;52.70;31.05;;;1.26
08/06/20 12:00;Bari - Cavour;0.50;20;10;11.19;46.24;29.09;;;1.38
08/06/20 13:00;Bari - Cavour;0.57;20;10;9.20;45.44;31.33;;;1.65
08/06/20 14:00;Bari - Cavour;0.34;20;10;4.80;31.94;24.59;;;1.36
08/06/20 15:00;Bari - Cavour;0.28;20;10;5.18;31.46;23.53;;;0.65
08/06/20 16:00;Bari - Cavour;0.34;20;10;5.19;32.80;24.84;;;0.86
08/06/20 17:00;Bari - Cavour;0.42;20;10;5.90;39.15;30.09;;;0.98
08/06/20 18:00;Bari - Cavour;0.44;20;10;8.19;44.04;31.48;;;1.18
08/06/20 19:00;Bari - Cavour;0.44;20;10;8.10;44.34;31.92;;;1.14
08/06/20 20:00;Bari - Cavour;0.46;20;10;6.59;42.53;32.42;;;1.19
08/06/20 21:00;Bari - Cavour;0.39;20;10;4.37;32.24;25.55;;;1.00
08/06/20 22:00;Bari - Cavour;0.35;20;10;3.94;27.77;21.72;;;0.72
08/06/20 23:00;Bari - Cavour;0.40;20;10;6.47;35.28;25.36;;;0.65
09/06/20 00:00;Bari - Cavour;0.40;20;10;5.07;30.27;22.49;;;0.83
09/06/20 01:00;Bari - Cavour;0.38;19;9;5.51;29.80;21.35;;;0.69
09/06/20 02:00;Bari - Cavour;0.32;19;9;2.73;20.50;16.32;;;0.61
09/06/20 03:00;Bari - Cavour;0.28;19;9;2.06;15.97;12.81;;;0.39
09/06/20 04:00;Bari - Cavour;0.28;19;9;2.61;17.45;13.44;;;0.77
09/06/20 05:00;Bari - Cavour;0.28;19;9;2.89;19.99;15.56;;;1.33
09/06/20 06:00;Bari - Cavour;0.32;19;9;4.96;28.78;21.18;;;1.24
09/06/20 07:00;Bari - Cavour;0.39;19;9;13.14;48.82;28.68;;;1.13
09/06/20 08:00;Bari - Cavour;0.43;19;9;11.46;47.04;29.48;;;1.32
09/06/20 09:00;Bari - Cavour;0.42;19;9;7.51;38.77;27.26;;;1.08
09/06/20 10:00;Bari - Cavour;0.39;19;9;6.31;33.25;23.58;;;1.09
09/06/20 11:00;Bari - Cavour;0.39;19;9;7.79;38.67;26.73;;;1.09
09/06/20 12:00;Bari - Cavour;0.37;19;9;5.46;30.59;22.22;;;0.95
09/06/20 13:00;Bari - Cavour;0.42;19;9;5.09;26.74;18.94;;;1.01
09/06/20 14:00;Bari - Cavour;0.42;19;9;5.72;28.90;20.13;;;1.40
09/06/20 15:00;Bari - Cavour;0.35;19;9;4.91;27.40;19.87;;;0.97
09/06/20 16:00;Bari - Cavour;0.39;19;9;6.92;35.75;25.14;;;1.00
09/06/20 17:00;Bari - Cavour;0.50;19;9;14.87;56.92;34.12;;;1.15
09/06/20 18:00;Bari - Cavour;0.48;19;9;10.67;51.37;35.01;;;1.27
09/06/20 19:00;Bari - Cavour;0.48;19;9;10.94;52.71;35.93;;;1.43
09/06/20 20:00;Bari - Cavour;0.49;19;9;8.49;51.13;38.12;;;1.10
09/06/20 21:00;Bari - Cavour;0.57;19;9;11.28;54.51;37.22;;;1.59
09/06/20 22:00;Bari - Cavour;0.58;19;9;12.01;52.86;34.45;;;1.70
09/06/20 23:00;Bari - Cavour;0.55;19;9;12.66;54.57;35.16;;;2.00
10/06/20 00:00;Bari - Cavour;0.43;19;9;5.96;37.35;28.20;;;1.41
10/06/20 01:00;Bari - Cavour;0.37;18;9;5.18;34.11;26.17;;;0.97
10/06/20 02:00;Bari - Cavour;;18;9;2.34;21.53;17.94;;;1.22
10/06/20 03:00;Bari - Cavour;0.30;18;9;2.04;18.58;15.45;;;2.61
10/06/20 04:00;Bari - Cavour;0.27;18;9;2.17;17.62;14.30;;;1.40
10/06/20 05:00;Bari - Cavour;0.27;18;9;3.37;24.42;19.25;;;1.05
10/06/20 06:00;Bari - Cavour;0.31;18;9;;;;;;0.84
10/06/20 07:00;Bari - Cavour;0.36;18;9;12.37;52.81;33.85;;;0.94
10/06/20 08:00;Bari - Cavour;0.42;18;9;11.39;53.11;35.65;;;1.13
10/06/20 09:00;Bari - Cavour;0.48;18;9;9.08;49.28;35.37;;;1.27
10/06/20 10:00;Bari - Cavour;0.40;18;9;5.72;39.87;31.10;;;1.40
10/06/20 11:00;Bari - Cavour;0.32;18;9;6.22;45.32;35.79;;;0.89
10/06/20 12:00;Bari - Cavour;0.35;18;9;7.37;48.13;36.83;;;0.74
10/06/20 13:00;Bari - Cavour;0.44;18;9;6.94;40.65;30.02;;;1.21
10/06/20 14:00;Bari - Cavour;0.39;18;9;6.19;36.64;27.16;;;1.25
10/06/20 15:00;Bari - Cavour;0.46;18;9;6.98;42.67;31.96;;;1.07
10/06/20 16:00;Bari - Cavour;0.44;18;9;6.74;44.62;34.29;;;1.38
10/06/20 17:00;Bari - Cavour;0.41;18;9;8.05;46.88;34.54;;;1.11
10/06/20 18:00;Bari - Cavour;0.56;18;9;15.09;63.68;40.55;;;1.28
10/06/20 19:00;Bari - Cavour;0.61;18;9;16.24;69.82;44.92;;;2.04
10/06/20 20:00;Bari - Cavour;0.53;18;9;7.45;54.47;43.05;;;1.91
10/06/20 21:00;Bari - Cavour;0.44;18;9;5.95;46.96;37.82;;;1.47
10/06/20 22:00;Bari - Cavour;0.34;18;9;4.18;38.70;32.29;;;0.99
10/06/20 23:00;Bari - Cavour;0.30;18;9;4.26;36.48;29.96;;;0.66
11/06/20 00:00;Bari - Cavour;0.28;18;9;3.55;34.08;28.63;;;0.57
11/06/20 01:00;Bari - Cavour;0.24;15;7;2.53;25.86;21.99;;;0.68
11/06/20 02:00;Bari - Cavour;0.22;15;7;2.23;21.65;18.23;;;0.34
11/06/20 03:00;Bari - Cavour;0.22;15;7;2.51;21.28;17.42;;;0.28
11/06/20 04:00;Bari - Cavour;0.22;15;7;2.36;19.40;15.77;;;0.27
11/06/20 05:00;Bari - Cavour;0.23;15;7;3.49;25.54;20.20;;;0.35
11/06/20 06:00;Bari - Cavour;0.24;15;7;4.26;32.09;25.56;;;0.34
11/06/20 07:00;Bari - Cavour;0.30;15;7;8.26;46.27;33.60;;;0.38
11/06/20 08:00;Bari - Cavour;0.41;15;7;8.62;49.98;36.76;;;1.00
11/06/20 09:00;Bari - Cavour;0.38;15;7;6.91;44.04;33.44;;;1.17
11/06/20 10:00;Bari - Cavour;0.39;15;7;7.57;45.84;34.23;;;1.02
11/06/20 11:00;Bari - Cavour;0.47;15;7;8.80;47.87;34.37;;;1.12
11/06/20 12:00;Bari - Cavour;0.46;15;7;6.64;41.82;31.64;;;1.31
11/06/20 13:00;Bari - Cavour;0.44;15;7;4.96;36.90;29.29;;;1.36
11/06/20 14:00;Bari - Cavour;0.30;15;7;3.04;28.31;23.65;;;1.10
11/06/20 15:00;Bari - Cavour;0.27;15;7;3.74;29.10;23.38;;;0.64
11/06/20 16:00;Bari - Cavour;0.28;15;7;3.84;30.89;25.00;;;0.68
11/06/20 17:00;Bari - Cavour;0.31;15;7;3.55;31.74;26.29;;;0.73
11/06/20 18:00;Bari - Cavour;0.37;15;7;7.96;52.01;39.87;;;0.92
11/06/20 19:00;Bari - Cavour;0.40;15;7;5.99;48.39;39.20;;;1.12
11/06/20 20:00;Bari - Cavour;0.41;15;7;4.54;38.02;31.06;;;1.03
11/06/20 21:00;Bari - Cavour;0.45;15;7;5.80;41.10;32.21;;;1.15
11/06/20 22:00;Bari - Cavour;0.49;15;7;9.72;53.76;38.85;;;1.20
11/06/20 23:00;Bari - Cavour;0.42;15;7;7.93;48.22;36.07;;;1.10
12/06/20 00:00;Bari - Cavour;0.36;15;7;4.88;38.31;30.83;;;0.84
12/06/20 01:00;Bari - Cavour;0.31;15;8;3.70;29.84;24.16;;;0.82
12/06/20 02:00;Bari - Cavour;;15;8;2.46;23.70;19.93;;;0.62
12/06/20 03:00;Bari - Cavour;0.25;15;8;2.60;21.60;17.62;;;0.54
12/06/20 04:00;Bari - Cavour;0.25;15;8;2.43;21.43;17.71;;;0.49
12/06/20 05:00;Bari - Cavour;0.25;15;8;3.27;25.49;20.47;;;0.44
12/06/20 06:00;Bari - Cavour;0.28;15;8;;;;;;0.47
12/06/20 07:00;Bari - Cavour;0.34;15;8;6.82;40.91;30.46;;;0.56
12/06/20 08:00;Bari - Cavour;0.35;15;8;5.45;40.03;31.66;;;0.96
12/06/20 09:00;Bari - Cavour;0.30;15;8;3.82;31.58;25.73;;;0.75
12/06/20 10:00;Bari - Cavour;0.30;15;8;4.48;34.04;27.16;;;0.66
12/06/20 11:00;Bari - Cavour;0.34;15;8;6.42;38.74;28.89;;;0.69
12/06/20 12:00;Bari - Cavour;0.36;15;8;5.34;32.20;24.02;;;0.86
12/06/20 13:00;Bari - Cavour;0.37;15;8;5.10;30.95;23.13;;;0.97
12/06/20 14:00;Bari - Cavour;0.23;15;8;3.13;21.15;16.36;;;0.83
12/06/20 15:00;Bari - Cavour;0.24;15;8;3.41;20.28;15.05;;;0.39
12/06/20 16:00;Bari - Cavour;0.40;15;8;6.10;35.44;26.09;;;0.63
12/06/20 17:00;Bari - Cavour;0.49;15;8;8.61;45.65;32.45;;;1.28
12/06/20 18:00;Bari - Cavour;0.55;15;8;10.10;50.73;35.23;;;1.43
12/06/20 19:00;Bari - Cavour;0.64;15;8;13.07;60.27;40.24;;;2.06
12/06/20 20:00;Bari - Cavour;0.68;15;8;10.36;57.98;42.10;;;2.60
12/06/20 21:00;Bari - Cavour;0.59;15;8;8.89;54.42;40.78;;;2.18
12/06/20 22:00;Bari - Cavour;0.56;15;8;11.80;62.99;44.90;;;1.74
12/06/20 23:00;Bari - Cavour;0.53;15;8;11.98;59.41;41.05;;;1.49
13/06/20 00:00;Bari - Cavour;0.50;15;8;11.93;56.41;38.12;;;1.72
13/06/20 01:00;Bari - Cavour;0.41;20;11;10.28;50.21;34.46;;;1.38
13/06/20 02:00;Bari - Cavour;0.37;20;11;7.24;41.56;30.45;;;1.14
13/06/20 03:00;Bari - Cavour;0.32;20;11;3.30;30.61;25.54;;;0.90
13/06/20 04:00;Bari - Cavour;0.28;20;11;3.01;26.89;22.27;;;0.72
13/06/20 05:00;Bari - Cavour;0.27;20;11;3.36;29.21;24.05;;;0.61
13/06/20 06:00;Bari - Cavour;0.29;20;11;5.84;38.56;29.61;;;0.56
13/06/20 07:00;Bari - Cavour;0.37;20;11;16.66;63.65;38.10;;;0.73
13/06/20 08:00;Bari - Cavour;0.48;20;11;16.39;64.35;39.21;;;1.22
13/06/20 09:00;Bari - Cavour;0.43;20;11;6.92;42.99;32.38;;;1.58
13/06/20 10:00;Bari - Cavour;0.34;20;11;4.44;30.78;23.96;;;1.38
13/06/20 11:00;Bari - Cavour;0.34;20;11;5.26;32.30;24.23;;;1.03
13/06/20 12:00;Bari - Cavour;0.39;20;11;7.24;41.06;29.97;;;1.08
13/06/20 13:00;Bari - Cavour;0.33;20;11;5.11;34.94;27.10;;;1.23
13/06/20 14:00;Bari - Cavour;0.23;20;11;3.25;23.47;18.49;;;0.93
13/06/20 15:00;Bari - Cavour;0.21;20;11;3.22;21.62;16.69;;;0.51
13/06/20 16:00;Bari - Cavour;0.23;20;11;4.03;25.85;19.67;;;0.64
13/06/20 17:00;Bari - Cavour;0.32;20;11;4.26;29.08;22.55;;;0.72
13/06/20 18:00;Bari - Cavour;0.35;20;11;5.21;35.49;27.50;;;0.90
13/06/20 19:00;Bari - Cavour;0.53;20;11;9.87;54.89;39.75;;;1.23
13/06/20 20:00;Bari - Cavour;0.74;20;11;19.20;81.16;51.73;;;2.05
13/06/20 21:00;Bari - Cavour;0.94;20;11;45.51;129.70;59.93;;;2.92
13/06/20 22:00;Bari - Cavour;0.88;20;11;54.12;140.12;57.13;;;3.17
13/06/20 23:00;Bari - Cavour;0.71;20;11;37.55;106.60;49.03;;;2.67
14/06/20 00:00;Bari - Cavour;0.61;20;11;25.11;84.02;45.52;;;2.25
14/06/20 01:00;Bari - Cavour;0.54;18;8;16.12;66.39;41.66;;;1.90
14/06/20 02:00;Bari - Cavour;;18;8;21.09;75.94;43.60;;;1.63
14/06/20 03:00;Bari - Cavour;0.57;18;8;16.34;65.09;40.03;;;1.84
14/06/20 04:00;Bari - Cavour;0.40;18;8;5.85;39.66;30.69;;;1.40
14/06/20 05:00;Bari - Cavour;0.28;18;8;3.56;28.94;23.48;;;0.94
14/06/20 06:00;Bari - Cavour;0.26;18;8;;;;;;0.66
14/06/20 07:00;Bari - Cavour;0.22;18;8;3.09;22.26;17.53;;;0.53
14/06/20 08:00;Bari - Cavour;0.19;18;8;2.90;22.16;17.70;;;0.43
14/06/20 09:00;Bari - Cavour;0.19;18;8;2.96;21.47;16.92;;;0.39
14/06/20 10:00;Bari - Cavour;0.17;18;8;3.30;23.26;18.20;;;0.41
14/06/20 11:00;Bari - Cavour;0.19;18;8;4.79;33.16;25.83;;;0.46
14/06/20 12:00;Bari - Cavour;0.18;18;8;5.09;34.60;26.80;;;0.52
14/06/20 13:00;Bari - Cavour;0.18;18;8;3.74;25.10;19.36;;;0.48
14/06/20 14:00;Bari - Cavour;0.17;18;8;3.59;20.94;15.43;;;0.46
14/06/20 15:00;Bari - Cavour;0.14;18;8;3.17;16.82;11.95;;;0.38
14/06/20 16:00;Bari - Cavour;0.17;18;8;3.11;17.68;12.93;;;0.34
14/06/20 17:00;Bari - Cavour;0.17;18;8;3.38;22.81;17.63;;;0.59
14/06/20 18:00;Bari - Cavour;0.21;18;8;4.32;27.11;20.47;;;0.59
14/06/20 19:00;Bari - Cavour;0.32;18;8;6.18;38.63;29.16;;;0.64
14/06/20 20:00;Bari - Cavour;0.47;18;8;9.65;52.87;38.08;;;1.16
14/06/20 21:00;Bari - Cavour;0.54;18;8;18.24;70.08;42.11;;;2.02
14/06/20 22:00;Bari - Cavour;0.28;18;8;5.75;35.87;27.05;;;1.28
14/06/20 23:00;Bari - Cavour;0.21;18;8;5.09;32.09;24.29;;;0.61
15/06/20 00:00;Bari - Cavour;0.20;18;8;4.15;29.11;22.74;;;0.47
15/06/20 01:00;Bari - Cavour;0.19;16;7;3.28;23.49;18.47;;;0.41
15/06/20 02:00;Bari - Cavour;0.15;16;7;2.78;18.61;14.36;;;0.28
15/06/20 03:00;Bari - Cavour;0.15;16;7;2.94;16.88;12.37;;;0.20
15/06/20 04:00;Bari - Cavour;0.14;16;7;3.02;16.66;12.03;;;0.17
15/06/20 05:00;Bari - Cavour;0.16;16;7;3.34;20.47;15.34;;;0.19
15/06/20 06:00;Bari - Cavour;0.16;16;7;3.11;20.01;15.24;;;0.24
15/06/20 07:00;Bari - Cavour;0.18;16;7;3.88;24.60;18.67;;;0.24
15/06/20 08:00;Bari - Cavour;0.19;16;7;4.12;27.83;21.50;;;0.35
15/06/20 09:00;Bari - Cavour;0.21;16;7;6.50;38.99;29.00;;;0.51
15/06/20 10:00;Bari - Cavour;0.23;16;7;12.00;57.63;39.23;;;0.58
15/06/20 11:00;Bari - Cavour;0.31;16;7;7.58;38.79;27.17;;;0.84
15/06/20 12:00;Bari - Cavour;0.29;16;7;6.73;33.03;22.71;;;1.01
15/06/20 13:00;Bari - Cavour;0.23;16;7;4.04;24.02;17.81;;;0.98
15/06/20 14:00;Bari - Cavour;0.18;16;7;4.04;21.45;15.26;;;0.72
15/06/20 15:00;Bari - Cavour;0.15;16;7;4.24;21.92;15.43;;;0.47
15/06/20 16:00;Bari - Cavour;0.21;16;7;13.53;39.25;18.43;;;0.41
15/06/20 17:00;Bari - Cavour;0.23;16;7;2.80;24.66;20.95;;;0.67
15/06/20 18:00;Bari - Cavour;0.38;16;7;10.55;50.35;34.17;;;0.88
15/06/20 19:00;Bari - Cavour;0.41;16;7;8.54;48.99;35.90;;;1.19
15/06/20 20:00;Bari - Cavour;0.47;16;7;6.68;44.36;34.11;;;1.48
15/06/20 21:00;Bari - Cavour;0.34;16;7;2.79;27.14;22.86;;;1.27
15/06/20 22:00;Bari - Cavour;0.27;16;7;2.64;23.86;19.81;;;0.76
15/06/20 23:00;Bari - Cavour;0.25;16;7;3.23;23.10;18.17;;;0.52
16/06/20 00:00;Bari - Cavour;0.24;16;7;3.16;20.94;16.09;;;0.51
16/06/20 01:00;Bari - Cavour;0.22;13;6;3.72;20.65;14.95;;;0.41
16/06/20 02:00;Bari - Cavour;;13;6;3.11;17.33;12.55;;;0.35
16/06/20 03:00;Bari - Cavour;0.20;13;6;2.98;15.61;11.04;;;0.28
16/06/20 04:00;Bari - Cavour;0.19;13;6;2.90;15.99;11.55;;;0.24
16/06/20 05:00;Bari - Cavour;0.21;13;6;3.67;20.84;15.21;;;0.23
16/06/20 06:00;Bari - Cavour;0.24;13;6;;;;;;0.50
16/06/20 07:00;Bari - Cavour;0.28;13;6;5.78;32.56;23.69;;;0.51
16/06/20 08:00;Bari - Cavour;0.29;13;6;5.95;36.55;27.42;;;0.73
16/06/20 09:00;Bari - Cavour;0.25;13;6;4.98;29.62;21.99;;;0.73
16/06/20 10:00;Bari - Cavour;0.25;13;6;5.09;27.64;19.83;;;0.57
16/06/20 11:00;Bari - Cavour;0.39;13;6;8.74;42.43;29.03;;;0.82
16/06/20 12:00;Bari - Cavour;0.33;13;6;8.19;41.67;29.11;;;0.87
16/06/20 13:00;Bari - Cavour;0.37;13;6;8.07;37.74;25.37;;;0.97
16/06/20 14:00;Bari - Cavour;0.31;13;6;5.85;28.75;19.78;;;0.90
16/06/20 15:00;Bari - Cavour;0.30;13;6;6.08;28.20;18.89;;;0.73
16/06/20 16:00;Bari - Cavour;0.29;13;6;6.06;29.16;19.88;;;0.73
16/06/20 17:00;Bari - Cavour;0.34;13;6;8.52;39.46;26.40;;;0.69
16/06/20 18:00;Bari - Cavour;0.39;13;6;8.13;44.83;32.37;;;0.98
16/06/20 19:00;Bari - Cavour;0.46;13;6;13.03;55.35;35.38;;;1.25
16/06/20 20:00;Bari - Cavour;0.48;13;6;10.23;48.07;32.38;;;1.51
16/06/20 21:00;Bari - Cavour;0.46;13;6;9.52;46.12;31.53;;;1.41
16/06/20 22:00;Bari - Cavour;0.40;13;6;7.75;40.36;28.48;;;1.16
16/06/20 23:00;Bari - Cavour;0.39;13;6;8.42;41.23;28.33;;;1.02
17/06/20 00:00;Bari - Cavour;0.38;13;6;7.98;39.31;27.08;;;1.09
17/06/20 01:00;Bari - Cavour;0.35;18;9;7.79;38.38;26.42;;;0.96
17/06/20 02:00;Bari - Cavour;0.27;18;9;5.60;32.93;24.34;;;0.89
17/06/20 03:00;Bari - Cavour;0.23;18;9;5.12;28.07;20.19;;;0.57
17/06/20 04:00;Bari - Cavour;0.24;18;9;5.08;26.26;18.48;;;0.45
17/06/20 05:00;Bari - Cavour;0.25;18;9;5.86;29.35;20.37;;;0.43
17/06/20 06:00;Bari - Cavour;0.28;18;9;7.00;33.71;22.98;;;0.47
17/06/20 07:00;Bari - Cavour;0.40;18;9;17.70;57.49;30.36;;;0.71
17/06/20 08:00;Bari - Cavour;0.39;18;9;14.93;55.39;32.50;;;1.34
17/06/20 09:00;Bari - Cavour;0.30;18;9;8.98;47.08;33.31;;;1.01
17/06/20 10:00;Bari - Cavour;0.31;18;9;8.89;43.05;29.42;;;0.86
17/06/20 11:00;Bari - Cavour;;18;9;;;;;;1.07
17/06/20 12:00;Bari - Cavour;0.35;18;9;6.27;37.86;28.25;;;1.37
17/06/20 13:00;Bari - Cavour;0.41;18;9;8.51;36.69;23.64;;;1.32
17/06/20 14:00;Bari - Cavour;0.30;18;9;6.49;30.85;20.91;;;1.39
17/06/20 15:00;Bari - Cavour;0.22;18;9;5.36;28.31;20.10;;;0.91
17/06/20 16:00;Bari - Cavour;0.29;18;9;6.97;37.15;26.46;;;0.83
17/06/20 17:00;Bari - Cavour;0.35;18;9;10.78;46.65;30.13;;;1.07
17/06/20 18:00;Bari - Cavour;0.55;18;9;14.60;61.21;38.82;;;1.56
17/06/20 19:00;Bari - Cavour;0.59;18;9;13.26;61.97;41.64;;;2.38
17/06/20 20:00;Bari - Cavour;0.63;18;9;16.40;64.39;39.23;;;2.48
17/06/20 21:00;Bari - Cavour;0.51;18;9;11.60;49.94;32.12;;;2.16
17/06/20 22:00;Bari - Cavour;0.38;18;9;9.46;42.21;27.70;;;1.41
17/06/20 23:00;Bari - Cavour;0.35;18;9;9.18;42.66;28.58;;;1.07
18/06/20 00:00;Bari - Cavour;0.31;18;9;6.36;33.66;23.91;;;0.97
18/06/20 01:00;Bari - Cavour;0.26;18;9;5.10;28.68;20.87;;;0.70
18/06/20 02:00;Bari - Cavour;;18;9;4.30;22.81;16.21;;;0.44
18/06/20 03:00;Bari - Cavour;0.20;18;9;3.90;20.25;14.26;;;0.30
18/06/20 04:00;Bari - Cavour;0.18;18;9;3.78;19.76;13.97;;;0.23
18/06/20 05:00;Bari - Cavour;0.20;18;9;4.62;23.75;16.65;;;0.22
18/06/20 06:00;Bari - Cavour;0.25;18;9;;;;;;0.51
18/06/20 07:00;Bari - Cavour;0.25;18;9;6.92;35.03;24.43;;;0.78
18/06/20 08:00;Bari - Cavour;0.26;18;9;;;;;;0.56
18/06/20 09:00;Bari - Cavour;0.26;18;9;6.75;35.66;25.31;;;0.67
18/06/20 10:00;Bari - Cavour;0.26;18;9;7.43;38.37;26.97;;;0.72
18/06/20 11:00;Bari - Cavour;0.31;18;9;9.41;45.31;30.88;;;0.79
18/06/20 12:00;Bari - Cavour;0.33;18;9;8.68;39.07;25.76;;;0.97
18/06/20 13:00;Bari - Cavour;0.23;18;9;5.23;26.32;18.30;;;1.02
18/06/20 14:00;Bari - Cavour;0.26;18;9;5.75;27.18;18.37;;;0.80
18/06/20 15:00;Bari - Cavour;0.26;18;9;6.45;30.68;20.80;;;0.85
18/06/20 16:00;Bari - Cavour;0.29;18;9;6.70;35.02;24.75;;;0.95
18/06/20 17:00;Bari - Cavour;0.34;18;9;7.21;38.83;27.77;;;1.06
18/06/20 18:00;Bari - Cavour;0.40;18;9;7.84;43.65;31.63;;;1.35
18/06/20 19:00;Bari - Cavour;0.47;18;9;7.60;45.92;34.27;;;1.74
18/06/20 20:00;Bari - Cavour;0.63;18;9;12.62;58.35;38.99;;;2.16
18/06/20 21:00;Bari - Cavour;0.66;18;9;13.80;61.72;40.57;;;2.61
18/06/20 22:00;Bari - Cavour;0.69;18;9;18.28;71.72;43.69;;;2.22
18/06/20 23:00;Bari - Cavour;0.65;18;9;27.91;85.88;43.10;;;2.56
19/06/20 00:00;Bari - Cavour;0.45;18;9;14.88;55.65;32.83;;;1.66
19/06/20 01:00;Bari - Cavour;0.33;19;12;8.57;40.31;27.17;;;1.23
